parish,office,district,party,candidate,votes
St. Landry,Attorney General,,D,"James D. ""Buddy"" Caldwell",8259
St. Landry,Attorney General,,D,"Charles C. Foti, Jr.",14257
St. Martin,Attorney General,,R,Royal Alexander,3589
St. Martin,Attorney General,,D,"James D. ""Buddy"" Caldwell",3279
St. Martin,Attorney General,,D,"Charles C. Foti, Jr.",8407
St. Mary,Attorney General,,R,Royal Alexander,3979
St. Mary,Attorney General,,D,"James D. ""Buddy"" Caldwell",3911
St. Mary,Attorney General,,D,"Charles C. Foti, Jr.",6331
St. Tammany,Attorney General,,R,Royal Alexander,26832
St. Tammany,Attorney General,,D,"James D. ""Buddy"" Caldwell",25571
St. Tammany,Attorney General,,D,"Charles C. Foti, Jr.",13236
Tangipahoa,Attorney General,,R,Royal Alexander,8236
Tangipahoa,Attorney General,,D,"James D. ""Buddy"" Caldwell",12568
Tangipahoa,Attorney General,,D,"Charles C. Foti, Jr.",9733
Tensas,Attorney General,,R,Royal Alexander,560
Tensas,Attorney General,,D,"James D. ""Buddy"" Caldwell",1349
Tensas,Attorney General,,D,"Charles C. Foti, Jr.",726
Terrebonne,Attorney General,,R,Royal Alexander,7702
Terrebonne,Attorney General,,D,"James D. ""Buddy"" Caldwell",9853
Terrebonne,Attorney General,,D,"Charles C. Foti, Jr.",8935
Union,Attorney General,,R,Royal Alexander,3496
Union,Attorney General,,D,"James D. ""Buddy"" Caldwell",2255
Union,Attorney General,,D,"Charles C. Foti, Jr.",1375
Vermilion,Attorney General,,R,Royal Alexander,5761
Vermilion,Attorney General,,D,"James D. ""Buddy"" Caldwell",4739
Vermilion,Attorney General,,D,"Charles C. Foti, Jr.",8329
Vernon,Attorney General,,R,Royal Alexander,3833
Vernon,Attorney General,,D,"James D. ""Buddy"" Caldwell",3071
Vernon,Attorney General,,D,"Charles C. Foti, Jr.",2829
Washington,Attorney General,,R,Royal Alexander,2816
Washington,Attorney General,,D,"James D. ""Buddy"" Caldwell",4280
Washington,Attorney General,,D,"Charles C. Foti, Jr.",4914
Webster,Attorney General,,R,Royal Alexander,3921
Webster,Attorney General,,D,"James D. ""Buddy"" Caldwell",3387
Webster,Attorney General,,D,"Charles C. Foti, Jr.",3899
West Baton Rouge,Attorney General,,R,Royal Alexander,1847
West Baton Rouge,Attorney General,,D,"James D. ""Buddy"" Caldwell",3120
West Baton Rouge,Attorney General,,D,"Charles C. Foti, Jr.",3335
West Carroll,Attorney General,,R,Royal Alexander,1258
West Carroll,Attorney General,,D,"James D. ""Buddy"" Caldwell",1931
West Carroll,Attorney General,,D,"Charles C. Foti, Jr.",491
West Feliciana,Attorney General,,R,Royal Alexander,1045
West Feliciana,Attorney General,,D,"James D. ""Buddy"" Caldwell",1717
West Feliciana,Attorney General,,D,"Charles C. Foti, Jr.",1411
Winn,Attorney General,,R,Royal Alexander,2191
Winn,Attorney General,,D,"James D. ""Buddy"" Caldwell",1915
Winn,Attorney General,,D,"Charles C. Foti, Jr.",1440
Acadia,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1324
Acadia,Commissioner of Agriculture and Forestry,,R,Don Johnson,1115
Acadia,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",7837
Acadia,Commissioner of Agriculture and Forestry,,R,Mike Strain,8226
Allen,Commissioner of Agriculture and Forestry,,R,Wayne Carter,563
Allen,Commissioner of Agriculture and Forestry,,R,Don Johnson,411
Allen,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4206
Allen,Commissioner of Agriculture and Forestry,,R,Mike Strain,2418
Ascension,Commissioner of Agriculture and Forestry,,R,Wayne Carter,3259
Ascension,Commissioner of Agriculture and Forestry,,R,Don Johnson,1652
Ascension,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",10855
Ascension,Commissioner of Agriculture and Forestry,,R,Mike Strain,12727
Assumption,Commissioner of Agriculture and Forestry,,R,Wayne Carter,956
Assumption,Commissioner of Agriculture and Forestry,,R,Don Johnson,377
Assumption,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4760
Assumption,Commissioner of Agriculture and Forestry,,R,Mike Strain,2315
Avoyelles,Commissioner of Agriculture and Forestry,,R,Wayne Carter,998
Avoyelles,Commissioner of Agriculture and Forestry,,R,Don Johnson,1312
Avoyelles,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",7613
Avoyelles,Commissioner of Agriculture and Forestry,,R,Mike Strain,4239
Beauregard,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1318
Beauregard,Commissioner of Agriculture and Forestry,,R,Don Johnson,870
Beauregard,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4101
Beauregard,Commissioner of Agriculture and Forestry,,R,Mike Strain,3304
Bienville,Commissioner of Agriculture and Forestry,,R,Wayne Carter,713
Bienville,Commissioner of Agriculture and Forestry,,R,Don Johnson,345
Bienville,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2828
Bienville,Commissioner of Agriculture and Forestry,,R,Mike Strain,1264
Bossier,Commissioner of Agriculture and Forestry,,R,Wayne Carter,6029
Bossier,Commissioner of Agriculture and Forestry,,R,Don Johnson,2282
Bossier,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",7295
Bossier,Commissioner of Agriculture and Forestry,,R,Mike Strain,9808
Caddo,Commissioner of Agriculture and Forestry,,R,Wayne Carter,9886
Caddo,Commissioner of Agriculture and Forestry,,R,Don Johnson,3305
Caddo,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",26493
Caddo,Commissioner of Agriculture and Forestry,,R,Mike Strain,20799
Calcasieu,Commissioner of Agriculture and Forestry,,R,Wayne Carter,5523
Calcasieu,Commissioner of Agriculture and Forestry,,R,Don Johnson,3201
Calcasieu,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",18492
Calcasieu,Commissioner of Agriculture and Forestry,,R,Mike Strain,17470
Caldwell,Commissioner of Agriculture and Forestry,,R,Wayne Carter,521
Caldwell,Commissioner of Agriculture and Forestry,,R,Don Johnson,341
Caldwell,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",1777
Caldwell,Commissioner of Agriculture and Forestry,,R,Mike Strain,1605
Cameron,Commissioner of Agriculture and Forestry,,R,Wayne Carter,230
Cameron,Commissioner of Agriculture and Forestry,,R,Don Johnson,265
Cameron,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",1773
Cameron,Commissioner of Agriculture and Forestry,,R,Mike Strain,1236
Catahoula,Commissioner of Agriculture and Forestry,,R,Wayne Carter,514
Catahoula,Commissioner of Agriculture and Forestry,,R,Don Johnson,321
Catahoula,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2180
Catahoula,Commissioner of Agriculture and Forestry,,R,Mike Strain,1192
Claiborne,Commissioner of Agriculture and Forestry,,R,Wayne Carter,469
Claiborne,Commissioner of Agriculture and Forestry,,R,Don Johnson,264
Claiborne,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2313
Claiborne,Commissioner of Agriculture and Forestry,,R,Mike Strain,1362
Concordia,Commissioner of Agriculture and Forestry,,R,Wayne Carter,830
Concordia,Commissioner of Agriculture and Forestry,,R,Don Johnson,408
Concordia,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3807
Concordia,Commissioner of Agriculture and Forestry,,R,Mike Strain,1965
De Soto,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1047
De Soto,Commissioner of Agriculture and Forestry,,R,Don Johnson,417
De Soto,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3819
De Soto,Commissioner of Agriculture and Forestry,,R,Mike Strain,2911
East Baton Rouge,Commissioner of Agriculture and Forestry,,R,Wayne Carter,19149
East Baton Rouge,Commissioner of Agriculture and Forestry,,R,Don Johnson,5501
East Baton Rouge,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",47311
East Baton Rouge,Commissioner of Agriculture and Forestry,,R,Mike Strain,47761
East Carroll,Commissioner of Agriculture and Forestry,,R,Wayne Carter,151
East Carroll,Commissioner of Agriculture and Forestry,,R,Don Johnson,314
East Carroll,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",1830
East Carroll,Commissioner of Agriculture and Forestry,,R,Mike Strain,566
East Feliciana,Commissioner of Agriculture and Forestry,,R,Wayne Carter,931
East Feliciana,Commissioner of Agriculture and Forestry,,R,Don Johnson,260
East Feliciana,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3633
East Feliciana,Commissioner of Agriculture and Forestry,,R,Mike Strain,2338
Evangeline,Commissioner of Agriculture and Forestry,,R,Wayne Carter,568
Evangeline,Commissioner of Agriculture and Forestry,,R,Don Johnson,678
Evangeline,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",5426
Evangeline,Commissioner of Agriculture and Forestry,,R,Mike Strain,4119
Franklin,Commissioner of Agriculture and Forestry,,R,Wayne Carter,547
Franklin,Commissioner of Agriculture and Forestry,,R,Don Johnson,432
Franklin,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3358
Franklin,Commissioner of Agriculture and Forestry,,R,Mike Strain,2942
Grant,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1110
Grant,Commissioner of Agriculture and Forestry,,R,Don Johnson,526
Grant,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2645
Grant,Commissioner of Agriculture and Forestry,,R,Mike Strain,2126
Iberia,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1749
Iberia,Commissioner of Agriculture and Forestry,,R,Don Johnson,1134
Iberia,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",8426
Iberia,Commissioner of Agriculture and Forestry,,R,Mike Strain,9832
Iberville,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1106
Iberville,Commissioner of Agriculture and Forestry,,R,Don Johnson,688
Iberville,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",7170
Iberville,Commissioner of Agriculture and Forestry,,R,Mike Strain,3341
Jackson,Commissioner of Agriculture and Forestry,,R,Wayne Carter,525
Jackson,Commissioner of Agriculture and Forestry,,R,Don Johnson,354
Jackson,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2298
Jackson,Commissioner of Agriculture and Forestry,,R,Mike Strain,1869
Jefferson,Commissioner of Agriculture and Forestry,,R,Wayne Carter,15569
Jefferson,Commissioner of Agriculture and Forestry,,R,Don Johnson,4575
Jefferson,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",35806
Jefferson,Commissioner of Agriculture and Forestry,,R,Mike Strain,53206
Jefferson Davis,Commissioner of Agriculture and Forestry,,R,Wayne Carter,866
Jefferson Davis,Commissioner of Agriculture and Forestry,,R,Don Johnson,652
Jefferson Davis,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3875
Jefferson Davis,Commissioner of Agriculture and Forestry,,R,Mike Strain,4298
Lafayette,Commissioner of Agriculture and Forestry,,R,Wayne Carter,6259
Lafayette,Commissioner of Agriculture and Forestry,,R,Don Johnson,3734
Lafayette,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",19108
Lafayette,Commissioner of Agriculture and Forestry,,R,Mike Strain,25142
Lafourche,Commissioner of Agriculture and Forestry,,R,Wayne Carter,4210
Lafourche,Commissioner of Agriculture and Forestry,,R,Don Johnson,1309
Lafourche,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",11356
Lafourche,Commissioner of Agriculture and Forestry,,R,Mike Strain,9024
Lasalle,Commissioner of Agriculture and Forestry,,R,Wayne Carter,694
Lasalle,Commissioner of Agriculture and Forestry,,R,Don Johnson,508
Lasalle,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2377
Lasalle,Commissioner of Agriculture and Forestry,,R,Mike Strain,1832
Lincoln,Commissioner of Agriculture and Forestry,,R,Wayne Carter,654
Lincoln,Commissioner of Agriculture and Forestry,,R,Don Johnson,445
Lincoln,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3899
Lincoln,Commissioner of Agriculture and Forestry,,R,Mike Strain,4844
Livingston,Commissioner of Agriculture and Forestry,,R,Wayne Carter,4993
Livingston,Commissioner of Agriculture and Forestry,,R,Don Johnson,1391
Livingston,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",10229
Livingston,Commissioner of Agriculture and Forestry,,R,Mike Strain,15295
Madison,Commissioner of Agriculture and Forestry,,R,Wayne Carter,196
Madison,Commissioner of Agriculture and Forestry,,R,Don Johnson,238
Madison,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2322
Madison,Commissioner of Agriculture and Forestry,,R,Mike Strain,806
Morehouse,Commissioner of Agriculture and Forestry,,R,Wayne Carter,640
Morehouse,Commissioner of Agriculture and Forestry,,R,Don Johnson,648
Morehouse,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4044
Morehouse,Commissioner of Agriculture and Forestry,,R,Mike Strain,2628
Natchitoches,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1604
Natchitoches,Commissioner of Agriculture and Forestry,,R,Don Johnson,950
Natchitoches,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",6210
Natchitoches,Commissioner of Agriculture and Forestry,,R,Mike Strain,3594
Orleans,Commissioner of Agriculture and Forestry,,R,Wayne Carter,6960
Orleans,Commissioner of Agriculture and Forestry,,R,Don Johnson,3486
Orleans,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",36004
Orleans,Commissioner of Agriculture and Forestry,,R,Mike Strain,22688
Ouachita,Commissioner of Agriculture and Forestry,,R,Wayne Carter,4516
Ouachita,Commissioner of Agriculture and Forestry,,R,Don Johnson,3473
Ouachita,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",16269
Ouachita,Commissioner of Agriculture and Forestry,,R,Mike Strain,16844
Plaquemines,Commissioner of Agriculture and Forestry,,R,Wayne Carter,931
Plaquemines,Commissioner of Agriculture and Forestry,,R,Don Johnson,369
Plaquemines,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2909
Plaquemines,Commissioner of Agriculture and Forestry,,R,Mike Strain,3073
Pointe Coupee,Commissioner of Agriculture and Forestry,,R,Wayne Carter,704
Pointe Coupee,Commissioner of Agriculture and Forestry,,R,Don Johnson,464
Pointe Coupee,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",5540
Pointe Coupee,Commissioner of Agriculture and Forestry,,R,Mike Strain,3430
Rapides,Commissioner of Agriculture and Forestry,,R,Wayne Carter,5560
Rapides,Commissioner of Agriculture and Forestry,,R,Don Johnson,2437
Rapides,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",15123
Rapides,Commissioner of Agriculture and Forestry,,R,Mike Strain,14405
Red River,Commissioner of Agriculture and Forestry,,R,Wayne Carter,428
Red River,Commissioner of Agriculture and Forestry,,R,Don Johnson,230
Red River,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",1847
Red River,Commissioner of Agriculture and Forestry,,R,Mike Strain,905
Richland,Commissioner of Agriculture and Forestry,,R,Wayne Carter,519
Richland,Commissioner of Agriculture and Forestry,,R,Don Johnson,402
Richland,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3233
Richland,Commissioner of Agriculture and Forestry,,R,Mike Strain,2669
Sabine,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1342
Sabine,Commissioner of Agriculture and Forestry,,R,Don Johnson,527
Sabine,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",3179
Sabine,Commissioner of Agriculture and Forestry,,R,Mike Strain,2174
St. Bernard,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1285
St. Bernard,Commissioner of Agriculture and Forestry,,R,Don Johnson,499
St. Bernard,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4846
St. Bernard,Commissioner of Agriculture and Forestry,,R,Mike Strain,4194
St. Charles,Commissioner of Agriculture and Forestry,,R,Wayne Carter,2469
St. Charles,Commissioner of Agriculture and Forestry,,R,Don Johnson,804
St. Charles,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",6893
St. Charles,Commissioner of Agriculture and Forestry,,R,Mike Strain,6955
St. Helena,Commissioner of Agriculture and Forestry,,R,Wayne Carter,528
St. Helena,Commissioner of Agriculture and Forestry,,R,Don Johnson,144
St. Helena,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2924
St. Helena,Commissioner of Agriculture and Forestry,,R,Mike Strain,1329
St. James,Commissioner of Agriculture and Forestry,,R,Wayne Carter,731
St. James,Commissioner of Agriculture and Forestry,,R,Don Johnson,356
St. James,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",5591
St. James,Commissioner of Agriculture and Forestry,,R,Mike Strain,2665
St. John The Baptist,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1767
St. John The Baptist,Commissioner of Agriculture and Forestry,,R,Don Johnson,715
St. John The Baptist,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",7263
St. John The Baptist,Commissioner of Agriculture and Forestry,,R,Mike Strain,3944
St. Landry,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1941
St. Landry,Commissioner of Agriculture and Forestry,,R,Don Johnson,1881
St. Landry,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",15946
St. Landry,Commissioner of Agriculture and Forestry,,R,Mike Strain,10337
St. Martin,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1006
St. Martin,Commissioner of Agriculture and Forestry,,R,Don Johnson,904
St. Martin,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",7599
St. Martin,Commissioner of Agriculture and Forestry,,R,Mike Strain,5885
St. Mary,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1706
St. Mary,Commissioner of Agriculture and Forestry,,R,Don Johnson,840
St. Mary,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",6935
St. Mary,Commissioner of Agriculture and Forestry,,R,Mike Strain,4778
St. Tammany,Commissioner of Agriculture and Forestry,,R,Wayne Carter,7534
St. Tammany,Commissioner of Agriculture and Forestry,,R,Don Johnson,2083
St. Tammany,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",11004
St. Tammany,Commissioner of Agriculture and Forestry,,R,Mike Strain,45403
Tangipahoa,Commissioner of Agriculture and Forestry,,R,Wayne Carter,3404
Tangipahoa,Commissioner of Agriculture and Forestry,,R,Don Johnson,1522
Tangipahoa,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",11811
Tangipahoa,Commissioner of Agriculture and Forestry,,R,Mike Strain,14046
Tensas,Commissioner of Agriculture and Forestry,,R,Wayne Carter,148
Tensas,Commissioner of Agriculture and Forestry,,R,Don Johnson,136
Tensas,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",1647
Tensas,Commissioner of Agriculture and Forestry,,R,Mike Strain,662
Terrebonne,Commissioner of Agriculture and Forestry,,R,Wayne Carter,4840
Terrebonne,Commissioner of Agriculture and Forestry,,R,Don Johnson,1622
Terrebonne,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",10851
Terrebonne,Commissioner of Agriculture and Forestry,,R,Mike Strain,9069
Union,Commissioner of Agriculture and Forestry,,R,Wayne Carter,431
Union,Commissioner of Agriculture and Forestry,,R,Don Johnson,498
Union,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2856
Union,Commissioner of Agriculture and Forestry,,R,Mike Strain,3493
Vermilion,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1223
Vermilion,Commissioner of Agriculture and Forestry,,R,Don Johnson,1141
Vermilion,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",8125
Vermilion,Commissioner of Agriculture and Forestry,,R,Mike Strain,8725
Vernon,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1333
Vernon,Commissioner of Agriculture and Forestry,,R,Don Johnson,1098
Vernon,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4924
Vernon,Commissioner of Agriculture and Forestry,,R,Mike Strain,2546
Washington,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1419
Washington,Commissioner of Agriculture and Forestry,,R,Don Johnson,338
Washington,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",5056
Washington,Commissioner of Agriculture and Forestry,,R,Mike Strain,5381
Webster,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1954
Webster,Commissioner of Agriculture and Forestry,,R,Don Johnson,877
Webster,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4953
Webster,Commissioner of Agriculture and Forestry,,R,Mike Strain,3484
West Baton Rouge,Commissioner of Agriculture and Forestry,,R,Wayne Carter,777
West Baton Rouge,Commissioner of Agriculture and Forestry,,R,Don Johnson,452
West Baton Rouge,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",4262
West Baton Rouge,Commissioner of Agriculture and Forestry,,R,Mike Strain,2859
West Carroll,Commissioner of Agriculture and Forestry,,R,Wayne Carter,303
West Carroll,Commissioner of Agriculture and Forestry,,R,Don Johnson,446
West Carroll,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",1555
West Carroll,Commissioner of Agriculture and Forestry,,R,Mike Strain,1421
West Feliciana,Commissioner of Agriculture and Forestry,,R,Wayne Carter,414
West Feliciana,Commissioner of Agriculture and Forestry,,R,Don Johnson,107
West Feliciana,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2206
West Feliciana,Commissioner of Agriculture and Forestry,,R,Mike Strain,1482
Winn,Commissioner of Agriculture and Forestry,,R,Wayne Carter,1019
Winn,Commissioner of Agriculture and Forestry,,R,Don Johnson,396
Winn,Commissioner of Agriculture and Forestry,,D,"""Bob"" Odom",2681
Winn,Commissioner of Agriculture and Forestry,,R,Mike Strain,1510
Acadia,Commissioner of Insurance,,D,"James ""Jim"" Crowley",7383
Acadia,Commissioner of Insurance,,R,"""Jim"" Donelon",7810
Acadia,Commissioner of Insurance,,R,Robert Lansden,1680
Acadia,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,901
Allen,Commissioner of Insurance,,D,"James ""Jim"" Crowley",3965
Allen,Commissioner of Insurance,,R,"""Jim"" Donelon",2538
Allen,Commissioner of Insurance,,R,Robert Lansden,562
Allen,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,285
Ascension,Commissioner of Insurance,,D,"James ""Jim"" Crowley",9110
Ascension,Commissioner of Insurance,,R,"""Jim"" Donelon",15015
Ascension,Commissioner of Insurance,,R,Robert Lansden,2383
Ascension,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,1472
Assumption,Commissioner of Insurance,,D,"James ""Jim"" Crowley",3634
Assumption,Commissioner of Insurance,,R,"""Jim"" Donelon",3686
Assumption,Commissioner of Insurance,,R,Robert Lansden,524
Assumption,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,327
Avoyelles,Commissioner of Insurance,,D,"James ""Jim"" Crowley",6881
Avoyelles,Commissioner of Insurance,,R,"""Jim"" Donelon",4762
Avoyelles,Commissioner of Insurance,,R,Robert Lansden,1394
Avoyelles,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,589
Beauregard,Commissioner of Insurance,,D,"James ""Jim"" Crowley",3493
Beauregard,Commissioner of Insurance,,R,"""Jim"" Donelon",4362
Beauregard,Commissioner of Insurance,,R,Robert Lansden,1020
Beauregard,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,451
Bienville,Commissioner of Insurance,,D,"James ""Jim"" Crowley",2658
Bienville,Commissioner of Insurance,,R,"""Jim"" Donelon",1684
Bienville,Commissioner of Insurance,,R,Robert Lansden,469
Bienville,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,206
Bossier,Commissioner of Insurance,,D,"James ""Jim"" Crowley",7293
Bossier,Commissioner of Insurance,,R,"""Jim"" Donelon",12795
Bossier,Commissioner of Insurance,,R,Robert Lansden,3182
Bossier,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,1451
Caddo,Commissioner of Insurance,,D,"James ""Jim"" Crowley",26112
Caddo,Commissioner of Insurance,,R,"""Jim"" Donelon",25029
Caddo,Commissioner of Insurance,,R,Robert Lansden,5378
Caddo,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,2352
Calcasieu,Commissioner of Insurance,,D,"James ""Jim"" Crowley",18434
Calcasieu,Commissioner of Insurance,,R,"""Jim"" Donelon",18685
Calcasieu,Commissioner of Insurance,,R,Robert Lansden,4222
Calcasieu,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,2492
Caldwell,Commissioner of Insurance,,D,"James ""Jim"" Crowley",1892
Caldwell,Commissioner of Insurance,,R,"""Jim"" Donelon",1682
Caldwell,Commissioner of Insurance,,R,Robert Lansden,372
Caldwell,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,187
Cameron,Commissioner of Insurance,,D,"James ""Jim"" Crowley",1647
Cameron,Commissioner of Insurance,,R,"""Jim"" Donelon",1194
Cameron,Commissioner of Insurance,,R,Robert Lansden,339
Cameron,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,198
Catahoula,Commissioner of Insurance,,D,"James ""Jim"" Crowley",1848
Catahoula,Commissioner of Insurance,,R,"""Jim"" Donelon",1593
Catahoula,Commissioner of Insurance,,R,Robert Lansden,404
Catahoula,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,194
Claiborne,Commissioner of Insurance,,D,"James ""Jim"" Crowley",1773
Claiborne,Commissioner of Insurance,,R,"""Jim"" Donelon",1833
Claiborne,Commissioner of Insurance,,R,Robert Lansden,407
Claiborne,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,173
Concordia,Commissioner of Insurance,,D,"James ""Jim"" Crowley",2792
Concordia,Commissioner of Insurance,,R,"""Jim"" Donelon",3035
Concordia,Commissioner of Insurance,,R,Robert Lansden,604
Concordia,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,252
De Soto,Commissioner of Insurance,,D,"James ""Jim"" Crowley",3740
De Soto,Commissioner of Insurance,,R,"""Jim"" Donelon",3041
De Soto,Commissioner of Insurance,,R,Robert Lansden,834
De Soto,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,309
East Baton Rouge,Commissioner of Insurance,,D,"James ""Jim"" Crowley",39521
East Baton Rouge,Commissioner of Insurance,,R,"""Jim"" Donelon",67206
East Baton Rouge,Commissioner of Insurance,,R,Robert Lansden,7282
East Baton Rouge,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,3675
East Carroll,Commissioner of Insurance,,D,"James ""Jim"" Crowley",1639
East Carroll,Commissioner of Insurance,,R,"""Jim"" Donelon",818
East Carroll,Commissioner of Insurance,,R,Robert Lansden,227
East Carroll,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,80
East Feliciana,Commissioner of Insurance,,D,"James ""Jim"" Crowley",2647
East Feliciana,Commissioner of Insurance,,R,"""Jim"" Donelon",3613
East Feliciana,Commissioner of Insurance,,R,Robert Lansden,495
East Feliciana,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,241
Evangeline,Commissioner of Insurance,,D,"James ""Jim"" Crowley",4921
Evangeline,Commissioner of Insurance,,R,"""Jim"" Donelon",3742
Evangeline,Commissioner of Insurance,,R,Robert Lansden,1048
Evangeline,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,488
Franklin,Commissioner of Insurance,,D,"James ""Jim"" Crowley",2594
Franklin,Commissioner of Insurance,,R,"""Jim"" Donelon",3547
Franklin,Commissioner of Insurance,,R,Robert Lansden,603
Franklin,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,251
Grant,Commissioner of Insurance,,D,"James ""Jim"" Crowley",2385
Grant,Commissioner of Insurance,,R,"""Jim"" Donelon",2695
Grant,Commissioner of Insurance,,R,Robert Lansden,772
Grant,Commissioner of Insurance,,R,Jerilyn Schneider-Kneale,337
Iberia,Commissioner of Insurance,,D,"James ""Jim"" Crowley",7612
